"Sistemas de Computação-PL1","Sistemas de Computação-PL1","","",S,"",N,"","","","",""
"Sistemas de Computação-PL2","Sistemas de Computação-PL2","","",S,"",N,"","","","",""
"Sistemas de Computação-PL3","Sistemas de Computação-PL3","","",S,"",N,"","","","",""
"Sistemas de Computação-PL4","Sistemas de Computação-PL4","","",S,"",N,"","","","",""
