"Cálculo de Programas-TP1","a90207","a90207","a90207","."
"Cálculo de Programas-TP1","a92461","a92461","a92461","."
"Cálculo de Programas-TP1","a92898","a92898","a92898","."
"Cálculo de Programas-TP1","a92795","a92795","a92795","."
"Cálculo de Programas-TP1","a101100","a101100","a101100","."
"Cálculo de Programas-TP1","a186000","a186000","a186000","."
"Cálculo de Programas-TP1","a95361","a95361","a95361","."
"Cálculo de Programas-TP1","a92361","a92361","a92361","."
"Cálculo de Programas-TP1","a62078","a62078","a62078","."
"Cálculo de Programas-TP1","a127000","a127000","a127000","."
"Cálculo de Programas-TP1","a85784","a85784","a85784","."
"Cálculo de Programas-TP1","a92104","a92104","a92104","."
"Cálculo de Programas-TP1","a83497","a83497","a83497","."
"Cálculo de Programas-TP1","a91447","a91447","a91447","."
"Cálculo de Programas-TP1","a81390","a81390","a81390","."
"Cálculo de Programas-TP1","a97646","a97646","a97646","."
"Cálculo de Programas-TP1","a111100","a111100","a111100","."
"Cálculo de Programas-TP1","a81764","a81764","a81764","."
"Cálculo de Programas-TP1","a98361","a98361","a98361","."
"Cálculo de Programas-TP1","a145000","a145000","a145000","."
"Cálculo de Programas-TP1","a91861","a91861","a91861","."
"Cálculo de Programas-TP1","a81797","a81797","a81797","."
"Cálculo de Programas-TP1","a99861","a99861","a99861","."
"Cálculo de Programas-TP1","a98976","a98976","a98976","."
"Cálculo de Programas-TP1","a135000","a135000","a135000","."
"Cálculo de Programas-TP1","a121100","a121100","a121100","."
"Cálculo de Programas-TP1","a98661","a98661","a98661","."
"Cálculo de Programas-TP1","a91135","a91135","a91135","."
"Cálculo de Programas-TP1","a94295","a94295","a94295","."
"Cálculo de Programas-TP1","a80306","a80306","a80306","."
"Cálculo de Programas-TP1","a95735","a95735","a95735","."
"Cálculo de Programas-TP1","a86215","a86215","a86215","."
"Cálculo de Programas-TP1","a94557","a94557","a94557","."
"Cálculo de Programas-TP1","a72541","a72541","a72541","."
"Cálculo de Programas-TP1","a89499","a89499","a89499","."
"Cálculo de Programas-TP1","a139000","a139000","a139000","."
"Cálculo de Programas-TP1","a188000","a188000","a188000","."
"Cálculo de Programas-TP1","a89397","a89397","a89397","."
"Cálculo de Programas-TP1","a86797","a86797","a86797","."
"Cálculo de Programas-TP1","a91898","a91898","a91898","."
"Cálculo de Programas-TP1","a97361","a97361","a97361","."
"Cálculo de Programas-TP1","a98798","a98798","a98798","."
"Cálculo de Programas-TP1","a88697","a88697","a88697","."
"Cálculo de Programas-TP1","a106000","a106000","a106000","."
"Cálculo de Programas-TP1","a96867","a96867","a96867","."
"Cálculo de Programas-TP1","a140910","a140910","a140910","."
"Cálculo de Programas-TP1","a70462","a70462","a70462","."
"Cálculo de Programas-TP1","a108000","a108000","a108000","."
"Cálculo de Programas-TP1","a90127","a90127","a90127","."
"Cálculo de Programas-TP1","a96661","a96661","a96661","."
"Cálculo de Programas-TP2","a148000","a148000","a148000","."
"Cálculo de Programas-TP2","a190100","a190100","a190100","."
"Cálculo de Programas-TP2","a82597","a82597","a82597","."
"Cálculo de Programas-TP2","a197000","a197000","a197000","."
"Cálculo de Programas-TP2","a160100","a160100","a160100","."
"Cálculo de Programas-TP2","a99461","a99461","a99461","."
"Cálculo de Programas-TP2","a95461","a95461","a95461","."
"Cálculo de Programas-TP2","a150100","a150100","a150100","."
"Cálculo de Programas-TP2","a168000","a168000","a168000","."
"Cálculo de Programas-TP2","a94861","a94861","a94861","."
"Cálculo de Programas-TP2","a94561","a94561","a94561","."
"Cálculo de Programas-TP2","a140100","a140100","a140100","."
"Cálculo de Programas-TP2","a83873","a83873","a83873","."
"Cálculo de Programas-TP2","a125000","a125000","a125000","."
"Cálculo de Programas-TP2","a99798","a99798","a99798","."
"Cálculo de Programas-TP2","a119000","a119000","a119000","."
"Cálculo de Programas-TP2","a89081","a89081","a89081","."
