"Análise-TP2","a108398","a108398","a108398","."
"Análise-TP2","a105854","a105854","a105854","."
"Análise-TP2","a108479","a108479","a108479","."
"Análise-TP2","a108483","a108483","a108483","."
"Análise-TP2","a108572","a108572","a108572","."
"Análise-TP2","a108653","a108653","a108653","."
"Análise-TP2","a108560","a108560","a108560","."
"Análise-TP2","a101777","a101777","a101777","."
"Análise-TP2","a109065","a109065","a109065","."
"Análise-TP2","a100100","a100100","a100100","."
"Análise-TP2","a108577","a108577","a108577","."
"Análise-TP2","a108489","a108489","a108489","."
"Análise-TP2","a108564","a108564","a108564","."
"Análise-TP2","a108570","a108570","a108570","."
"Análise-TP2","a108657","a108657","a108657","."
"Análise-TP2","a100077","a100077","a100077","."
"Análise-TP2","a108648","a108648","a108648","."
"Análise-TP2","a108566","a108566","a108566","."
"Análise-TP2","a108661","a108661","a108661","."
"Análise-TP2","a102528","a102528","a102528","."
"Análise-TP2","a108561","a108561","a108561","."
"Análise-TP2","a108485","a108485","a108485","."
"Análise-TP2","a108476","a108476","a108476","."
"Análise-TP2","a108470","a108470","a108470","."
"Análise-TP2","a108394","a108394","a108394","."
"Análise-TP2","a108400","a108400","a108400","."
"Análise-TP2","a109069","a109069","a109069","."
"Análise-TP2","a108486","a108486","a108486","."
"Análise-TP2","a108647","a108647","a108647","."
"Análise-TP2","a108571","a108571","a108571","."
"Análise-TP2","a75635","a75635","a75635","."
"Análise-TP2","a108490","a108490","a108490","."
"Análise-TP2","a105943","a105943","a105943","."
"Análise-TP2","a102522","a102522","a102522","."
"Análise-TP2","a108655","a108655","a108655","."
"Análise-TP2","a108840","a108840","a108840","."
"Análise-TP2","a109067","a109067","a109067","."
"Análise-TP2","a108578","a108578","a108578","."
"Análise-TP2","a109066","a109066","a109066","."
"Análise-TP2","a102932","a102932","a102932","."
"Análise-TP2","a103626","a103626","a103626","."
"Análise-TP2","a108568","a108568","a108568","."
"Análise-TP2","a100073","a100073","a100073","."
"Análise-TP2","a102054","a102054","a102054","."
"Análise-TP2","a108397","a108397","a108397","."
"Análise-TP2","a108650","a108650","a108650","."
"Análise-TP2","a108472","a108472","a108472","."
"Análise-TP2","a108649","a108649","a108649","."
"Análise-TP2","a108567","a108567","a108567","."
"Análise-TP2","a108469","a108469","a108469","."
"Análise-TP2","a108392","a108392","a108392","."
"Análise-TP2","a105751","a105751","a105751","."
"Análise-TP2","a108558","a108558","a108558","."
"Análise-TP2","a108565","a108565","a108565","."
"Análise-TP2","a100089","a100089","a100089","."
"Análise-TP2","a108471","a108471","a108471","."
"Análise-TP2","a16326","a16326","a16326","."
"Análise-TP2","a108475","a108475","a108475","."
"Análise-TP2","a100063","a100063","a100063","."
"Análise-TP2","a108477","a108477","a108477","."
"Análise-TP2","a108651","a108651","a108651","."
"Análise-TP2","a108481","a108481","a108481","."
"Análise-TP2","a108395","a108395","a108395","."
"Análise-TP2","a108482","a108482","a108482","."
"Análise-TP2","a94879","a94879","a94879","."
"Análise-TP2","a100106","a100106","a100106","."
"Análise-TP2","a108401","a108401","a108401","."
"Análise-TP2","a108574","a108574","a108574","."
"Análise-TP2","a108559","a108559","a108559","."
"Análise-TP2","a108393","a108393","a108393","."
"Análise-TP2","a108580","a108580","a108580","."
"Análise-TP2","a108663","a108663","a108663","."
"Análise-TP2","a105856","a105856","a105856","."
"Análise-TP2","a108654","a108654","a108654","."
"Análise-TP2","a108396","a108396","a108396","."
"Análise-TP2","a108563","a108563","a108563","."
"Análise-TP2","a104616","a104616","a104616","."
"Análise-TP2","a108473","a108473","a108473","."
"Análise-TP2","a108575","a108575","a108575","."
"Análise-TP2","a108659","a108659","a108659","."
"Análise-TP2","a96291","a96291","a96291","."
"Análise-TP2","a108484","a108484","a108484","."
"Análise-TP2","a108656","a108656","a108656","."
"Análise-TP2","a108652","a108652","a108652","."
"Análise-TP2","a108658","a108658","a108658","."
"Análise-TP2","a108399","a108399","a108399","."
"Análise-TP2","a108576","a108576","a108576","."
"Análise-TP2","a94374","a94374","a94374","."
"Análise-TP2","a105728","a105728","a105728","."
"Análise-TP2","a108573","a108573","a108573","."
"Análise-TP2","a100070","a100070","a100070","."
"Análise-TP2","a105735","a105735","a105735","."
"Análise-TP2","a108478","a108478","a108478","."
"Análise-TP2","a109068","a109068","a109068","."
"Análise-TP2","a108662","a108662","a108662","."
"Análise-TP2","a108579","a108579","a108579","."
"Análise-TP2","a100097","a100097","a100097","."
"Análise-TP2","a105643","a105643","a105643","."
"Análise-TP2","a108488","a108488","a108488","."
"Análise-TP2","a108847","a108847","a108847","."
"Análise-TP2","a98979","a98979","a98979","."
